date,year,month,day,cfs,Lps
1/6/15,2015,1,6,0.23,6.512864
1/7/15,2015,1,7,0.22,6.229696
1/8/15,2015,1,8,0.19,5.380192
1/9/15,2015,1,9,0.18,5.097024
1/10/15,2015,1,10,0.17,4.813856
1/11/15,2015,1,11,0.16,4.530688
1/12/15,2015,1,12,1.55,43.89104
1/13/15,2015,1,13,0.61,17.273248
1/14/15,2015,1,14,0.22,6.229696
1/15/15,2015,1,15,0.19,5.380192
1/16/15,2015,1,16,0.18,5.097024
1/17/15,2015,1,17,0.16,4.530688
1/18/15,2015,1,18,0.16,4.530688
1/19/15,2015,1,19,0.16,4.530688
1/20/15,2015,1,20,0.16,4.530688
1/21/15,2015,1,21,0.16,4.530688
1/22/15,2015,1,22,0.16,4.530688
1/23/15,2015,1,23,0.26,7.362368
1/24/15,2015,1,24,3.42,96.843456
1/25/15,2015,1,25,0.63,17.839584
1/26/15,2015,1,26,0.53,15.007904
1/27/15,2015,1,27,0.39,11.043552
1/28/15,2015,1,28,0.24,6.796032
1/29/15,2015,1,29,0.21,5.946528
1/30/15,2015,1,30,0.2,5.66336
1/31/15,2015,1,31,0.17,4.813856
2/1/15,2015,2,1,0.16,4.530688
2/2/15,2015,2,2,1.23,34.829664
2/3/15,2015,2,3,0.25,7.0792
2/4/15,2015,2,4,0.18,5.097024
2/5/15,2015,2,5,0.17,4.813856
2/6/15,2015,2,6,0.14,3.964352
2/7/15,2015,2,7,0.13,3.681184
2/8/15,2015,2,8,0.12,3.398016
2/9/15,2015,2,9,0.15,4.24752
2/10/15,2015,2,10,0.2,5.66336
2/11/15,2015,2,11,0.17,4.813856
2/12/15,2015,2,12,0.16,4.530688
2/13/15,2015,2,13,0.12,3.398016
2/14/15,2015,2,14,0.11,3.114848
2/15/15,2015,2,15,0.11,3.114848
2/16/15,2015,2,16,0.11,3.114848
2/17/15,2015,2,17,0.11,3.114848
2/18/15,2015,2,18,0.11,3.114848
2/19/15,2015,2,19,0.1,2.83168
2/20/15,2015,2,20,0.08,2.265344
2/21/15,2015,2,21,0.07,1.982176
2/22/15,2015,2,22,0.38,10.760384
2/23/15,2015,2,23,0.2,5.66336
2/24/15,2015,2,24,0.1,2.83168
2/25/15,2015,2,25,0.1,2.83168
2/26/15,2015,2,26,0.1,2.83168
2/27/15,2015,2,27,0.09,2.548512
2/28/15,2015,2,28,0.08,2.265344
3/1/15,2015,3,1,0.21,5.946528
3/2/15,2015,3,2,0.34,9.627712
3/3/15,2015,3,3,0.18,5.097024
3/4/15,2015,3,4,1.55,43.89104
3/5/15,2015,3,5,2.85,80.70288
3/6/15,2015,3,6,0.58,16.423744
3/7/15,2015,3,7,0.3,8.49504
3/8/15,2015,3,8,0.73,20.671264
3/9/15,2015,3,9,1.6,45.30688
3/10/15,2015,3,10,3.86,109.302848
3/11/15,2015,3,11,3.65,103.35632
3/12/15,2015,3,12,1.14,32.281152
3/13/15,2015,3,13,0.48,13.592064
3/14/15,2015,3,14,4.24,120.063232
3/15/15,2015,3,15,0.77,21.803936
3/16/15,2015,3,16,0.44,12.459392
3/17/15,2015,3,17,0.38,10.760384
3/18/15,2015,3,18,0.31,8.778208
3/19/15,2015,3,19,0.26,7.362368
3/20/15,2015,3,20,0.43,12.176224
3/21/15,2015,3,21,0.89,25.201952
3/22/15,2015,3,22,0.42,11.893056
3/23/15,2015,3,23,0.31,8.778208
3/24/15,2015,3,24,0.23,6.512864
3/25/15,2015,3,25,0.23,6.512864
3/26/15,2015,3,26,0.4,11.32672
3/27/15,2015,3,27,1.98,56.067264
3/28/15,2015,3,28,0.36,10.194048
3/29/15,2015,3,29,0.29,8.211872
3/30/15,2015,3,30,0.24,6.796032
3/31/15,2015,3,31,0.23,6.512864
4/1/15,2015,4,1,0.23,6.512864
4/2/15,2015,4,2,0.21,5.946528
4/3/15,2015,4,3,0.23,6.512864
4/4/15,2015,4,4,0.22,6.229696
4/5/15,2015,4,5,0.18,5.097024
4/6/15,2015,4,6,0.18,5.097024
4/7/15,2015,4,7,0.2,5.66336
4/8/15,2015,4,8,0.25,7.0792
4/9/15,2015,4,9,0.2,5.66336
4/10/15,2015,4,10,0.27,7.645536
4/11/15,2015,4,11,0.21,5.946528
4/12/15,2015,4,12,0.2,5.66336
4/13/15,2015,4,13,0.2,5.66336
4/14/15,2015,4,14,0.22,6.229696
4/15/15,2015,4,15,0.21,5.946528
4/16/15,2015,4,16,0.19,5.380192
4/17/15,2015,4,17,0.27,7.645536
4/18/15,2015,4,18,0.19,5.380192
4/19/15,2015,4,19,0.14,3.964352
4/20/15,2015,4,20,2.37,67.110816
4/21/15,2015,4,21,0.25,7.0792
4/22/15,2015,4,22,0.16,4.530688
4/23/15,2015,4,23,0.14,3.964352
4/24/15,2015,4,24,0.11,3.114848
4/25/15,2015,4,25,0.1,2.83168
4/26/15,2015,4,26,0.08,2.265344
4/27/15,2015,4,27,0.09,2.548512
4/28/15,2015,4,28,0.08,2.265344
4/29/15,2015,4,29,0.08,2.265344
4/30/15,2015,4,30,0.08,2.265344
5/1/15,2015,5,1,0.09,2.548512
5/2/15,2015,5,2,0.07,1.982176
5/3/15,2015,5,3,0.07,1.982176
5/4/15,2015,5,4,0.06,1.699008
5/5/15,2015,5,5,0.06,1.699008
5/6/15,2015,5,6,0.06,1.699008
5/7/15,2015,5,7,0.06,1.699008
5/8/15,2015,5,8,0.05,1.41584
5/9/15,2015,5,9,0.05,1.41584
5/10/15,2015,5,10,0.05,1.41584
5/11/15,2015,5,11,0.05,1.41584
5/12/15,2015,5,12,0.05,1.41584
5/13/15,2015,5,13,0.04,1.132672
5/14/15,2015,5,14,0.04,1.132672
5/15/15,2015,5,15,0.04,1.132672
5/16/15,2015,5,16,0.04,1.132672
5/17/15,2015,5,17,0.04,1.132672
5/18/15,2015,5,18,0.39,11.043552
5/19/15,2015,5,19,0.38,10.760384
5/20/15,2015,5,20,0.06,1.699008
5/21/15,2015,5,21,0.06,1.699008
5/22/15,2015,5,22,0.06,1.699008
5/23/15,2015,5,23,0.05,1.41584
5/24/15,2015,5,24,0.04,1.132672
5/25/15,2015,5,25,0.03,0.849504
5/26/15,2015,5,26,0.03,0.849504
5/27/15,2015,5,27,0.03,0.849504
5/28/15,2015,5,28,0.03,0.849504
5/29/15,2015,5,29,0.03,0.849504
5/30/15,2015,5,30,0.03,0.849504
5/31/15,2015,5,31,0.32,9.061376
6/1/15,2015,6,1,5.87,166.219616
6/2/15,2015,6,2,0.72,20.388096
6/3/15,2015,6,3,0.13,3.681184
6/4/15,2015,6,4,0.09,2.548512
6/5/15,2015,6,5,0.1,2.83168
6/6/15,2015,6,6,0.07,1.982176
6/7/15,2015,6,7,0.06,1.699008
6/8/15,2015,6,8,1.16,32.847488
6/9/15,2015,6,9,0.39,11.043552
6/10/15,2015,6,10,0.09,2.548512
6/11/15,2015,6,11,0.08,2.265344
6/12/15,2015,6,12,0.08,2.265344
6/13/15,2015,6,13,0.08,2.265344
6/14/15,2015,6,14,0.08,2.265344
6/15/15,2015,6,15,0.98,27.750464
6/16/15,2015,6,16,0.08,2.265344
6/17/15,2015,6,17,0.39,11.043552
6/18/15,2015,6,18,1.52,43.041536
6/19/15,2015,6,19,0.17,4.813856
6/20/15,2015,6,20,0.61,17.273248
6/21/15,2015,6,21,1.02,28.883136
6/22/15,2015,6,22,0.13,3.681184
6/23/15,2015,6,23,12.5,353.96
6/24/15,2015,6,24,0.39,11.043552
6/25/15,2015,6,25,0.5,14.1584
6/26/15,2015,6,26,0.26,7.362368
6/27/15,2015,6,27,16.3,461.56384
6/28/15,2015,6,28,0.6,16.99008
6/29/15,2015,6,29,0.21,5.946528
6/30/15,2015,6,30,0.26,7.362368
7/1/15,2015,7,1,0.72,20.388096
7/2/15,2015,7,2,0.26,7.362368
7/3/15,2015,7,3,0.14,3.964352
7/4/15,2015,7,4,0.29,8.211872
7/5/15,2015,7,5,0.14,3.964352
7/6/15,2015,7,6,4.14,117.231552
7/7/15,2015,7,7,0.51,14.441568
7/8/15,2015,7,8,0.21,5.946528
7/9/15,2015,7,9,0.18,5.097024
7/10/15,2015,7,10,0.12,3.398016
7/11/15,2015,7,11,0.09,2.548512
7/12/15,2015,7,12,0.08,2.265344
7/13/15,2015,7,13,0.08,2.265344
7/14/15,2015,7,14,0.09,2.548512
7/15/15,2015,7,15,1.12,31.714816
7/16/15,2015,7,16,0.11,3.114848
7/17/15,2015,7,17,0.05,1.41584
7/18/15,2015,7,18,0.18,5.097024
7/19/15,2015,7,19,0.12,3.398016
7/20/15,2015,7,20,0.06,1.699008
7/21/15,2015,7,21,0.05,1.41584
7/22/15,2015,7,22,0.04,1.132672
7/23/15,2015,7,23,0.03,0.849504
7/24/15,2015,7,24,0.03,0.849504
7/25/15,2015,7,25,0.03,0.849504
7/26/15,2015,7,26,0.03,0.849504
7/27/15,2015,7,27,0.07,1.982176
7/28/15,2015,7,28,0.03,0.849504
7/29/15,2015,7,29,0.03,0.849504
7/30/15,2015,7,30,0.12,3.398016
7/31/15,2015,7,31,0.04,1.132672
8/1/15,2015,8,1,0.02,0.566336
8/2/15,2015,8,2,0.02,0.566336
8/3/15,2015,8,3,0.02,0.566336
8/4/15,2015,8,4,0.02,0.566336
8/5/15,2015,8,5,0.01,0.283168
8/6/15,2015,8,6,0.01,0.283168
8/7/15,2015,8,7,0.01,0.283168
8/8/15,2015,8,8,0.01,0.283168
8/9/15,2015,8,9,0.01,0.283168
8/10/15,2015,8,10,0.01,0.283168
8/11/15,2015,8,11,0.03,0.849504
8/12/15,2015,8,12,0.01,0.283168
8/13/15,2015,8,13,0.01,0.283168
8/14/15,2015,8,14,0.01,0.283168
8/15/15,2015,8,15,0.01,0.283168
8/16/15,2015,8,16,0.01,0.283168
8/17/15,2015,8,17,0.01,0.283168
8/18/15,2015,8,18,0,0
8/19/15,2015,8,19,0,0
8/20/15,2015,8,20,0.63,17.839584
8/21/15,2015,8,21,0.06,1.699008
8/22/15,2015,8,22,0.05,1.41584
8/23/15,2015,8,23,0.07,1.982176
8/24/15,2015,8,24,0.37,10.477216
8/25/15,2015,8,25,0.08,2.265344
8/26/15,2015,8,26,0.06,1.699008
8/27/15,2015,8,27,0.03,0.849504
8/28/15,2015,8,28,0.03,0.849504
8/29/15,2015,8,29,0.03,0.849504
8/30/15,2015,8,30,0.03,0.849504
8/31/15,2015,8,31,0.02,0.566336
9/1/15,2015,9,1,0.02,0.566336
9/2/15,2015,9,2,0.01,0.283168
9/3/15,2015,9,3,0.01,0.283168
9/4/15,2015,9,4,0.01,0.283168
9/5/15,2015,9,5,0.01,0.283168
9/6/15,2015,9,6,0,0
9/7/15,2015,9,7,0,0
9/8/15,2015,9,8,0,0
9/9/15,2015,9,9,0,0
9/10/15,2015,9,10,0.1,2.83168
9/11/15,2015,9,11,0.02,0.566336
9/12/15,2015,9,12,5.08,143.849344
9/13/15,2015,9,13,0.19,5.380192
9/14/15,2015,9,14,0.1,2.83168
9/15/15,2015,9,15,0.02,0.566336
9/16/15,2015,9,16,0.02,0.566336
9/17/15,2015,9,17,0.02,0.566336
9/18/15,2015,9,18,0.02,0.566336
9/19/15,2015,9,19,0.02,0.566336
9/20/15,2015,9,20,0.01,0.283168
9/21/15,2015,9,21,0.01,0.283168
9/22/15,2015,9,22,0.01,0.283168
9/23/15,2015,9,23,0.01,0.283168
9/24/15,2015,9,24,0.01,0.283168
9/25/15,2015,9,25,0.01,0.283168
9/26/15,2015,9,26,0.01,0.283168
9/27/15,2015,9,27,0,0
9/28/15,2015,9,28,0,0
9/29/15,2015,9,29,18.4,521.02912
9/30/15,2015,9,30,1.7,48.13856
10/1/15,2015,10,1,0.63,17.839584
10/2/15,2015,10,2,2.02,57.199936
10/3/15,2015,10,3,2,56.6336
10/4/15,2015,10,4,0.24,6.796032
10/5/15,2015,10,5,0.12,3.398016
10/6/15,2015,10,6,0.09,2.548512
10/7/15,2015,10,7,0.08,2.265344
10/8/15,2015,10,8,0.08,2.265344
10/9/15,2015,10,9,0.29,8.211872
10/10/15,2015,10,10,0.12,3.398016
10/11/15,2015,10,11,0.09,2.548512
10/12/15,2015,10,12,0.09,2.548512
10/13/15,2015,10,13,0.08,2.265344
10/14/15,2015,10,14,0.07,1.982176
10/15/15,2015,10,15,0.07,1.982176
10/16/15,2015,10,16,0.07,1.982176
10/17/15,2015,10,17,0.07,1.982176
10/18/15,2015,10,18,0.07,1.982176
10/19/15,2015,10,19,0.06,1.699008
10/20/15,2015,10,20,0.06,1.699008
10/21/15,2015,10,21,0.06,1.699008
10/22/15,2015,10,22,0.06,1.699008
10/23/15,2015,10,23,0.06,1.699008
10/24/15,2015,10,24,0.06,1.699008
10/25/15,2015,10,25,0.06,1.699008
10/26/15,2015,10,26,0.06,1.699008
10/27/15,2015,10,27,0.06,1.699008
10/28/15,2015,10,28,5.96,168.768128
10/29/15,2015,10,29,2.76,78.154368
10/30/15,2015,10,30,0.28,7.928704
10/31/15,2015,10,31,0.18,5.097024
11/1/15,2015,11,1,0.16,4.530688
11/2/15,2015,11,2,0.16,4.530688
11/3/15,2015,11,3,0.16,4.530688
11/4/15,2015,11,4,0.13,3.681184
11/5/15,2015,11,5,0.14,3.964352
11/6/15,2015,11,6,0.14,3.964352
11/7/15,2015,11,7,0.12,3.398016
11/8/15,2015,11,8,0.11,3.114848
11/9/15,2015,11,9,0.13,3.681184
11/10/15,2015,11,10,0.7,19.82176
11/11/15,2015,11,11,0.28,7.928704
11/12/15,2015,11,12,0.36,10.194048
11/13/15,2015,11,13,0.18,5.097024
11/14/15,2015,11,14,0.14,3.964352
11/15/15,2015,11,15,0.11,3.114848
11/16/15,2015,11,16,0.1,2.83168
11/17/15,2015,11,17,0.09,2.548512
11/18/15,2015,11,18,0.09,2.548512
11/19/15,2015,11,19,0.42,11.893056
11/20/15,2015,11,20,0.2,5.66336
11/21/15,2015,11,21,0.16,4.530688
11/22/15,2015,11,22,0.14,3.964352
11/23/15,2015,11,23,0.12,3.398016
11/24/15,2015,11,24,0.12,3.398016
11/25/15,2015,11,25,0.1,2.83168
11/26/15,2015,11,26,0.09,2.548512
11/27/15,2015,11,27,0.09,2.548512
11/28/15,2015,11,28,0.09,2.548512
11/29/15,2015,11,29,0.3,8.49504
11/30/15,2015,11,30,0.15,4.24752
12/1/15,2015,12,1,2.09,59.182112
12/2/15,2015,12,2,0.78,22.087104
12/3/15,2015,12,3,0.27,7.645536
12/4/15,2015,12,4,0.17,4.813856
12/5/15,2015,12,5,0.14,3.964352
12/6/15,2015,12,6,0.13,3.681184
12/7/15,2015,12,7,0.13,3.681184
12/8/15,2015,12,8,0.13,3.681184
12/9/15,2015,12,9,0.12,3.398016
12/10/15,2015,12,10,0.12,3.398016
12/11/15,2015,12,11,0.12,3.398016
12/12/15,2015,12,12,0.1,2.83168
12/13/15,2015,12,13,0.1,2.83168
12/14/15,2015,12,14,0.1,2.83168
12/15/15,2015,12,15,0.13,3.681184
12/16/15,2015,12,16,0.1,2.83168
12/17/15,2015,12,17,0.31,8.778208
12/18/15,2015,12,18,0.18,5.097024
12/19/15,2015,12,19,0.13,3.681184
12/20/15,2015,12,20,0.12,3.398016
12/21/15,2015,12,21,0.12,3.398016
12/22/15,2015,12,22,0.2,5.66336
12/23/15,2015,12,23,1.75,49.5544
12/24/15,2015,12,24,0.57,16.140576
12/25/15,2015,12,25,2.38,67.393984
12/26/15,2015,12,26,0.59,16.706912
12/27/15,2015,12,27,0.27,7.645536
12/28/15,2015,12,28,0.2,5.66336
12/29/15,2015,12,29,2.12,60.031616
12/30/15,2015,12,30,0.36,10.194048
12/31/15,2015,12,31,0.31,8.778208
1/1/16,2016,1,1,0.2,5.66336
1/2/16,2016,1,2,0.16,4.530688
1/3/16,2016,1,3,0.16,4.530688
1/4/16,2016,1,4,0.15,4.24752
1/5/16,2016,1,5,0.13,3.681184
1/6/16,2016,1,6,0.12,3.398016
1/7/16,2016,1,7,0.12,3.398016
1/8/16,2016,1,8,0.11,3.114848
1/9/16,2016,1,9,0.14,3.964352
1/10/16,2016,1,10,4.4,124.59392
1/11/16,2016,1,11,0.41,11.609888
1/12/16,2016,1,12,0.23,6.512864
1/13/16,2016,1,13,0.16,4.530688
1/14/16,2016,1,14,0.13,3.681184
1/15/16,2016,1,15,0.35,9.91088
1/16/16,2016,1,16,0.83,23.502944
1/17/16,2016,1,17,0.23,6.512864
1/18/16,2016,1,18,0.18,5.097024
1/19/16,2016,1,19,0.11,3.114848
1/20/16,2016,1,20,0.1,2.83168
1/21/16,2016,1,21,0.1,2.83168
1/22/16,2016,1,22,0.09,2.548512
1/23/16,2016,1,23,0.6,16.99008
1/24/16,2016,1,24,0.13,3.681184
1/25/16,2016,1,25,0.12,3.398016
1/26/16,2016,1,26,0.13,3.681184
1/27/16,2016,1,27,0.19,5.380192
1/28/16,2016,1,28,0.23,6.512864
1/29/16,2016,1,29,0.22,6.229696
1/30/16,2016,1,30,0.2,5.66336
1/31/16,2016,1,31,0.37,10.477216
2/1/16,2016,2,1,2.04,57.766272
2/2/16,2016,2,2,1.35,38.22768
2/3/16,2016,2,3,10.6,300.15808
2/4/16,2016,2,4,4.92,139.318656
2/5/16,2016,2,5,1.01,28.599968
2/6/16,2016,2,6,0.55,15.57424
2/7/16,2016,2,7,0.28,7.928704
2/8/16,2016,2,8,0.27,7.645536
2/9/16,2016,2,9,0.62,17.556416
2/10/16,2016,2,10,0.45,12.74256
2/11/16,2016,2,11,0.26,7.362368
2/12/16,2016,2,12,0.2,5.66336
2/13/16,2016,2,13,0.2,5.66336
2/14/16,2016,2,14,0.17,4.813856
2/15/16,2016,2,15,0.17,4.813856
2/16/16,2016,2,16,4.96,140.451328
2/17/16,2016,2,17,0.81,22.936608
2/18/16,2016,2,18,0.41,11.609888
2/19/16,2016,2,19,0.29,8.211872
2/20/16,2016,2,20,0.41,11.609888
2/21/16,2016,2,21,0.48,13.592064
2/22/16,2016,2,22,0.41,11.609888
2/23/16,2016,2,23,1.4,39.64352
2/24/16,2016,2,24,6.86,194.253248
2/25/16,2016,2,25,1.51,42.758368
2/26/16,2016,2,26,0.52,14.724736
2/27/16,2016,2,27,0.29,8.211872
2/28/16,2016,2,28,0.28,7.928704
2/29/16,2016,2,29,0.26,7.362368
3/1/16,2016,3,1,0.19,5.380192
3/2/16,2016,3,2,0.28,7.928704
3/3/16,2016,3,3,0.16,4.530688
3/4/16,2016,3,4,0.18,5.097024
3/5/16,2016,3,5,0.2,5.66336
3/6/16,2016,3,6,0.18,5.097024
3/7/16,2016,3,7,0.18,5.097024
3/8/16,2016,3,8,0.18,5.097024
3/9/16,2016,3,9,0.18,5.097024
3/10/16,2016,3,10,0.18,5.097024
3/11/16,2016,3,11,0.17,4.813856
3/12/16,2016,3,12,0.13,3.681184
3/13/16,2016,3,13,0.39,11.043552
3/14/16,2016,3,14,3.11,88.065248
3/15/16,2016,3,15,0.33,9.344544
3/16/16,2016,3,16,0.23,6.512864
3/17/16,2016,3,17,0.2,5.66336
3/18/16,2016,3,18,0.16,4.530688
3/19/16,2016,3,19,0.37,10.477216
3/20/16,2016,3,20,0.26,7.362368
3/21/16,2016,3,21,0.17,4.813856
3/22/16,2016,3,22,0.15,4.24752
3/23/16,2016,3,23,0.14,3.964352
3/24/16,2016,3,24,0.12,3.398016
3/25/16,2016,3,25,0.16,4.530688
3/26/16,2016,3,26,0.12,3.398016
3/27/16,2016,3,27,0.12,3.398016
3/28/16,2016,3,28,0.91,25.768288
3/29/16,2016,3,29,0.17,4.813856
3/30/16,2016,3,30,0.15,4.24752
3/31/16,2016,3,31,0.14,3.964352
4/1/16,2016,4,1,0.2,5.66336
4/2/16,2016,4,2,0.26,7.362368
4/3/16,2016,4,3,0.12,3.398016
4/4/16,2016,4,4,0.2,5.66336
4/5/16,2016,4,5,0.11,3.114848
4/6/16,2016,4,6,0.09,2.548512
4/7/16,2016,4,7,3.75,106.188
4/8/16,2016,4,8,0.32,9.061376
4/9/16,2016,4,9,0.24,6.796032
4/10/16,2016,4,10,0.16,4.530688
4/11/16,2016,4,11,0.16,4.530688
4/12/16,2016,4,12,0.14,3.964352
4/13/16,2016,4,13,0.12,3.398016
4/14/16,2016,4,14,0.11,3.114848
4/15/16,2016,4,15,0.1,2.83168
4/16/16,2016,4,16,0.1,2.83168
4/17/16,2016,4,17,0.1,2.83168
4/18/16,2016,4,18,0.1,2.83168
4/19/16,2016,4,19,0.1,2.83168
4/20/16,2016,4,20,0.09,2.548512
4/21/16,2016,4,21,0.09,2.548512
4/22/16,2016,4,22,0.09,2.548512
4/23/16,2016,4,23,0.25,7.0792
4/24/16,2016,4,24,0.1,2.83168
4/25/16,2016,4,25,0.1,2.83168
4/26/16,2016,4,26,0.09,2.548512
4/27/16,2016,4,27,0.09,2.548512
4/28/16,2016,4,28,0.17,4.813856
4/29/16,2016,4,29,0.1,2.83168
4/30/16,2016,4,30,0.1,2.83168
5/1/16,2016,5,1,0.95,26.90096
5/2/16,2016,5,2,0.82,23.219776
5/3/16,2016,5,3,0.48,13.592064
5/4/16,2016,5,4,0.6,16.99008
5/5/16,2016,5,5,0.19,5.380192
5/6/16,2016,5,6,4.26,120.629568
5/7/16,2016,5,7,1.2,33.98016
5/8/16,2016,5,8,0.34,9.627712
5/9/16,2016,5,9,0.24,6.796032
5/10/16,2016,5,10,0.27,7.645536
5/11/16,2016,5,11,0.46,13.025728
5/12/16,2016,5,12,0.29,8.211872
5/13/16,2016,5,13,0.24,6.796032
5/14/16,2016,5,14,0.2,5.66336
5/15/16,2016,5,15,0.16,4.530688
5/16/16,2016,5,16,0.14,3.964352
5/17/16,2016,5,17,0.23,6.512864
5/18/16,2016,5,18,0.15,4.24752
5/19/16,2016,5,19,0.12,3.398016
5/20/16,2016,5,20,0.12,3.398016
5/21/16,2016,5,21,0.42,11.893056
5/22/16,2016,5,22,0.72,20.388096
5/23/16,2016,5,23,0.31,8.778208
5/24/16,2016,5,24,0.2,5.66336
5/25/16,2016,5,25,0.15,4.24752
5/26/16,2016,5,26,0.13,3.681184
5/27/16,2016,5,27,0.11,3.114848
5/28/16,2016,5,28,0.1,2.83168
5/29/16,2016,5,29,0.35,9.91088
5/30/16,2016,5,30,0.14,3.964352
5/31/16,2016,5,31,0.1,2.83168
6/1/16,2016,6,1,0.08,2.265344
6/2/16,2016,6,2,0.08,2.265344
6/3/16,2016,6,3,0.15,4.24752
6/4/16,2016,6,4,0.09,2.548512
6/5/16,2016,6,5,0.93,26.334624
6/6/16,2016,6,6,0.13,3.681184
6/7/16,2016,6,7,0.15,4.24752
6/8/16,2016,6,8,0.09,2.548512
6/9/16,2016,6,9,0.07,1.982176
6/10/16,2016,6,10,0.07,1.982176
6/11/16,2016,6,11,0.06,1.699008
6/12/16,2016,6,12,0.06,1.699008
6/13/16,2016,6,13,0.05,1.41584
6/14/16,2016,6,14,0.05,1.41584
6/15/16,2016,6,15,0.51,14.441568
6/16/16,2016,6,16,0.46,13.025728
6/17/16,2016,6,17,0.17,4.813856
6/18/16,2016,6,18,0.07,1.982176
6/19/16,2016,6,19,0.06,1.699008
6/20/16,2016,6,20,0.05,1.41584
6/21/16,2016,6,21,0.18,5.097024
6/22/16,2016,6,22,0.06,1.699008
6/23/16,2016,6,23,0.95,26.90096
6/24/16,2016,6,24,0.37,10.477216
6/25/16,2016,6,25,0.07,1.982176
6/26/16,2016,6,26,0.06,1.699008
6/27/16,2016,6,27,0.23,6.512864
6/28/16,2016,6,28,0.47,13.308896
6/29/16,2016,6,29,0.13,3.681184
6/30/16,2016,6,30,0.07,1.982176
7/1/16,2016,7,1,0.07,1.982176
7/2/16,2016,7,2,0.06,1.699008
7/3/16,2016,7,3,0.05,1.41584
7/4/16,2016,7,4,0.33,9.344544
7/5/16,2016,7,5,0.28,7.928704
7/6/16,2016,7,6,0.08,2.265344
7/7/16,2016,7,7,0.07,1.982176
7/8/16,2016,7,8,0.05,1.41584
7/9/16,2016,7,9,0.05,1.41584
7/10/16,2016,7,10,0.05,1.41584
7/11/16,2016,7,11,0.05,1.41584
7/12/16,2016,7,12,0.04,1.132672
7/13/16,2016,7,13,0.21,5.946528
7/14/16,2016,7,14,0.06,1.699008
7/15/16,2016,7,15,0.05,1.41584
7/16/16,2016,7,16,0.04,1.132672
7/17/16,2016,7,17,0.04,1.132672
7/18/16,2016,7,18,0.25,7.0792
7/19/16,2016,7,19,0.06,1.699008
7/20/16,2016,7,20,0.05,1.41584
7/21/16,2016,7,21,0.04,1.132672
7/22/16,2016,7,22,0.04,1.132672
7/23/16,2016,7,23,0.04,1.132672
7/24/16,2016,7,24,0.04,1.132672
7/25/16,2016,7,25,0.04,1.132672
7/26/16,2016,7,26,0,0
7/27/16,2016,7,27,0,0
7/28/16,2016,7,28,0.4,11.32672
7/29/16,2016,7,29,1.41,39.926688
7/30/16,2016,7,30,5.16,146.114688
7/31/16,2016,7,31,0.22,6.229696
8/1/16,2016,8,1,0.11,3.114848
8/2/16,2016,8,2,0.11,3.114848
8/3/16,2016,8,3,0.07,1.982176
8/4/16,2016,8,4,0.03,0.849504
8/5/16,2016,8,5,0.03,0.849504
8/6/16,2016,8,6,0.03,0.849504
8/7/16,2016,8,7,0.03,0.849504
8/8/16,2016,8,8,0.03,0.849504
8/9/16,2016,8,9,0.02,0.566336
8/10/16,2016,8,10,0.03,0.849504
8/11/16,2016,8,11,0.02,0.566336
8/12/16,2016,8,12,0.01,0.283168
8/13/16,2016,8,13,0.01,0.283168
8/14/16,2016,8,14,0.05,1.41584
8/15/16,2016,8,15,0.31,8.778208
8/16/16,2016,8,16,0.04,1.132672
8/17/16,2016,8,17,0.16,4.530688
8/18/16,2016,8,18,0.05,1.41584
8/19/16,2016,8,19,0.01,0.283168
8/20/16,2016,8,20,0.01,0.283168
8/21/16,2016,8,21,0.06,1.699008
8/22/16,2016,8,22,0.02,0.566336
8/23/16,2016,8,23,0.01,0.283168
8/24/16,2016,8,24,0.01,0.283168
8/25/16,2016,8,25,0.01,0.283168
8/26/16,2016,8,26,0.01,0.283168
8/27/16,2016,8,27,0.01,0.283168
8/28/16,2016,8,28,0.01,0.283168
8/29/16,2016,8,29,0.01,0.283168
8/30/16,2016,8,30,0.01,0.283168
8/31/16,2016,8,31,0.01,0.283168
9/1/16,2016,9,1,0.02,0.566336
9/2/16,2016,9,2,0,0
9/3/16,2016,9,3,0,0
9/4/16,2016,9,4,0,0
9/5/16,2016,9,5,0,0
9/6/16,2016,9,6,0,0
9/7/16,2016,9,7,0,0
9/8/16,2016,9,8,0,0
9/9/16,2016,9,9,0,0
9/10/16,2016,9,10,0,0
9/11/16,2016,9,11,0,0
9/12/16,2016,9,12,0,0
9/13/16,2016,9,13,0,0
9/14/16,2016,9,14,0,0
9/15/16,2016,9,15,0,0
9/16/16,2016,9,16,0,0
9/17/16,2016,9,17,0,0
9/18/16,2016,9,18,0,0
9/19/16,2016,9,19,0.33,9.344544
9/20/16,2016,9,20,0.03,0.849504
9/21/16,2016,9,21,0.02,0.566336
9/22/16,2016,9,22,0.01,0.283168
9/23/16,2016,9,23,0,0
9/24/16,2016,9,24,0,0
9/25/16,2016,9,25,0,0
9/26/16,2016,9,26,0,0
9/27/16,2016,9,27,0,0
9/28/16,2016,9,28,0.43,12.176224
9/29/16,2016,9,29,2.33,65.978144
9/30/16,2016,9,30,0.41,11.609888
10/1/16,2016,10,1,1.23,34.829664
10/2/16,2016,10,2,0.17,4.813856
10/3/16,2016,10,3,0.38,10.760384
10/4/16,2016,10,4,0.06,1.699008
10/5/16,2016,10,5,0.07,1.982176
10/6/16,2016,10,6,0.07,1.982176
10/7/16,2016,10,7,0.03,0.849504
10/8/16,2016,10,8,0.03,0.849504
10/9/16,2016,10,9,0.02,0.566336
